asctimes	names	levelnames	threadNames	funcNames	linenod	messages
2018-03-12 16:22:08,419	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 690
2018-03-12 16:22:08,419	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B2 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 31 31 1B F7 00 
2018-03-12 16:22:08,422	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,443	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2136
2018-03-12 16:22:08,443	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2136 0.000800
2018-03-12 16:22:08,444	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 58 00 00 A0 00 
2018-03-12 16:22:08,477	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 31 31 1c f7 00
2018-03-12 16:22:08,477	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 691
2018-03-12 16:22:08,478	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B3 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 31 31 1C F7 00 
2018-03-12 16:22:08,484	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,505	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2137
2018-03-12 16:22:08,505	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2137 0.000800
2018-03-12 16:22:08,506	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 59 00 00 A0 00 
2018-03-12 16:22:08,536	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2138
2018-03-12 16:22:08,536	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2138 0.000800
2018-03-12 16:22:08,537	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 5A 00 00 A0 00 
2018-03-12 16:22:08,541	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 31 31 1a f7 00
2018-03-12 16:22:08,541	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 692
2018-03-12 16:22:08,542	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B4 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 31 31 1A F7 00 
2018-03-12 16:22:08,548	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,558	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2139
2018-03-12 16:22:08,558	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2139 0.000800
2018-03-12 16:22:08,559	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 5B 00 00 A0 00 
2018-03-12 16:22:08,569	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 31 30 1a f7 00
2018-03-12 16:22:08,570	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 693
2018-03-12 16:22:08,570	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B5 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 31 30 1A F7 00 
2018-03-12 16:22:08,570	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 38 2e 38 f7 00
2018-03-12 16:22:08,580	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,585	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 694
2018-03-12 16:22:08,586	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B6 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 38 2E 38 F7 00 
2018-03-12 16:22:08,590	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,590	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2140
2018-03-12 16:22:08,590	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2140 0.000800
2018-03-12 16:22:08,591	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 5C 00 00 A0 00 
2018-03-12 16:22:08,622	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2141
2018-03-12 16:22:08,622	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2141 0.000800
2018-03-12 16:22:08,623	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 5D 00 00 A0 00 
2018-03-12 16:22:08,628	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 37 2e 34 f7 00
2018-03-12 16:22:08,628	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 695
2018-03-12 16:22:08,628	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B7 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 37 2E 34 F7 00 
2018-03-12 16:22:08,633	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,654	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2142
2018-03-12 16:22:08,654	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2142 0.000800
2018-03-12 16:22:08,655	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 5E 00 00 A0 00 
2018-03-12 16:22:08,662	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 36 2e 39 f7 00
2018-03-12 16:22:08,662	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 696
2018-03-12 16:22:08,662	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B8 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 36 2E 39 F7 00 
2018-03-12 16:22:08,662	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 36 2e 34 f7 00
2018-03-12 16:22:08,665	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,666	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 697
2018-03-12 16:22:08,666	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 B9 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 36 2E 34 F7 00 
2018-03-12 16:22:08,676	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,686	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2143
2018-03-12 16:22:08,686	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2143 0.000800
2018-03-12 16:22:08,687	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 5F 00 00 A0 00 
2018-03-12 16:22:08,720	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 36 2e 32 f7 00
2018-03-12 16:22:08,720	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 698
2018-03-12 16:22:08,720	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 BA 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 36 2E 32 F7 00 
2018-03-12 16:22:08,727	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,768	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2144
2018-03-12 16:22:08,768	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2144 0.000800
2018-03-12 16:22:08,769	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 60 00 00 A0 00 
2018-03-12 16:22:08,778	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 2d 36 2e 33 f7 00
2018-03-12 16:22:08,778	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 699
2018-03-12 16:22:08,779	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 BB 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 2D 36 2E 33 F7 00 
2018-03-12 16:22:08,779	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2145
2018-03-12 16:22:08,780	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2145 0.000800
2018-03-12 16:22:08,780	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:08,781	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 61 00 00 A0 00 
2018-03-12 16:22:08,781	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 700
2018-03-12 16:22:08,782	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 BC 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:08,791	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:08,791	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:09,142	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2146
2018-03-12 16:22:09,143	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2146 0.000800
2018-03-12 16:22:09,144	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 62 00 00 A0 00 
2018-03-12 16:22:09,154	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2147
2018-03-12 16:22:09,154	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2147 0.000800
2018-03-12 16:22:09,155	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:09,155	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 63 00 00 A0 00 
2018-03-12 16:22:09,156	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 701
2018-03-12 16:22:09,157	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 BD 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:09,166	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:09,316	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2148
2018-03-12 16:22:09,316	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2148 0.000800
2018-03-12 16:22:09,317	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:09,317	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 64 00 00 A0 00 
2018-03-12 16:22:09,319	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 702
2018-03-12 16:22:09,319	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 BE 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:09,328	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2149
2018-03-12 16:22:09,328	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2149 0.000800
2018-03-12 16:22:09,329	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:09,329	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 65 00 00 A0 00 
2018-03-12 16:22:09,329	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:09,330	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 703
2018-03-12 16:22:09,330	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 BF 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:09,340	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:09,661	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2150
2018-03-12 16:22:09,661	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2150 0.000800
2018-03-12 16:22:09,662	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 66 00 00 A0 00 
2018-03-12 16:22:09,672	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2151
2018-03-12 16:22:09,672	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2151 0.000800
2018-03-12 16:22:09,673	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:09,673	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 67 00 00 A0 00 
2018-03-12 16:22:09,674	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 704
2018-03-12 16:22:09,675	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 C0 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:09,684	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:09,748	control24d	DEBUG	MainThread	main	795	Loop: control24 session: is_capturing:True mp_is_connected:True
2018-03-12 16:22:09,804	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2152
2018-03-12 16:22:09,805	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2152 0.000800
2018-03-12 16:22:09,806	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 68 00 00 A0 00 
2018-03-12 16:22:09,806	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:09,806	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 705
2018-03-12 16:22:09,806	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 C1 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:09,816	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2153
2018-03-12 16:22:09,816	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2153 0.000800
2018-03-12 16:22:09,817	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:5 d:b0 00 4b 20 10
2018-03-12 16:22:09,817	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 69 00 00 A0 00 
2018-03-12 16:22:09,818	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:09,818	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 706
2018-03-12 16:22:09,818	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 35 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 15 00 00 00 00 02 C2 00 00 00 00 00 00 00 01 B0 00 4B 20 10 
2018-03-12 16:22:09,828	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:10,860	control24d	DEBUG	thread_pcap_loop	_packet_handler	507	to:BROADCAST v:NUNIT 37
2018-03-12 16:22:11,553	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 00 00 54 72 61 63 f7 00
2018-03-12 16:22:11,553	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 707
2018-03-12 16:22:11,553	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 C3 00 00 00 00 00 00 00 01 F0 13 01 40 00 00 54 72 61 63 F7 00 
2018-03-12 16:22:11,562	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:11,673	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2154
2018-03-12 16:22:11,673	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2154 0.000800
2018-03-12 16:22:11,674	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 6A 00 00 A0 00 
2018-03-12 16:22:11,875	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2155
2018-03-12 16:22:11,875	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2155 0.000800
2018-03-12 16:22:11,876	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 6B 00 00 A0 00 
2018-03-12 16:22:12,017	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2156
2018-03-12 16:22:12,017	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2156 0.000800
2018-03-12 16:22:12,018	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 6C 00 00 A0 00 
2018-03-12 16:22:12,058	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:3 d:90 08 42
2018-03-12 16:22:12,058	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 708
2018-03-12 16:22:12,058	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 33 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 13 00 00 00 00 02 C4 00 00 00 00 00 00 00 01 90 08 42 
2018-03-12 16:22:12,069	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:12,121	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:12 d:f0 13 01 40 01 00 54 72 61 63 f7 00
2018-03-12 16:22:12,121	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 709
2018-03-12 16:22:12,121	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 42 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 1C 00 00 00 00 02 C5 00 00 00 00 00 00 00 01 F0 13 01 40 01 00 54 72 61 63 F7 00 
2018-03-12 16:22:12,129	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:12,210	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2157
2018-03-12 16:22:12,210	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2157 0.000800
2018-03-12 16:22:12,211	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 6D 00 00 A0 00 
2018-03-12 16:22:12,542	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2158
2018-03-12 16:22:12,542	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2158 0.000800
2018-03-12 16:22:12,543	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 6E 00 00 A0 00 
2018-03-12 16:22:12,664	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2159
2018-03-12 16:22:12,664	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2159 0.000800
2018-03-12 16:22:12,665	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 6F 00 00 A0 00 
2018-03-12 16:22:12,916	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2160
2018-03-12 16:22:12,916	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2160 0.000800
2018-03-12 16:22:12,917	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 70 00 00 A0 00 
2018-03-12 16:22:13,068	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2161
2018-03-12 16:22:13,068	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2161 0.000800
2018-03-12 16:22:13,069	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 71 00 00 A0 00 
2018-03-12 16:22:13,881	control24d	DEBUG	thread_pcap_loop	_packet_handler	507	to:BROADCAST v: 
2018-03-12 16:22:13,891	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2162
2018-03-12 16:22:13,891	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2162 0.000800
2018-03-12 16:22:13,892	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 72 00 00 A0 00 
2018-03-12 16:22:13,910	control24d	DEBUG	thread_listener	_receive_handler	584	MP recv: c:1 s:3 d:90 08 02
2018-03-12 16:22:13,910	control24d	DEBUG	thread_listener	_receive_handler	594	TODESK CMD 710
2018-03-12 16:22:13,910	control24d	DEBUG	thread_listener	_send_packet	610	Sending Packet of 33 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 13 00 00 00 00 02 C6 00 00 00 00 00 00 00 01 90 08 02 
2018-03-12 16:22:13,913	control24d	DEBUG	thread_pcap_loop	_packet_handler	534	FROMDESK ACK
2018-03-12 16:22:13,983	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2163
2018-03-12 16:22:13,984	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2163 0.000800
2018-03-12 16:22:13,985	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 73 00 00 A0 00 
2018-03-12 16:22:14,376	control24d	DEBUG	thread_pcap_loop	_packet_handler	557	FROMDESK 2164
2018-03-12 16:22:14,376	control24d	DEBUG	thread_pcap_loop	_packet_handler	573	TODESK ACK: 2164 0.000800
2018-03-12 16:22:14,377	control24d	DEBUG	thread_pcap_loop	_send_packet	610	Sending Packet of 30 bytes: 00 A0 7E A0 17 FD 1C 6F 65 A9 F0 71 88 5F 00 10 00 00 00 00 00 00 00 00 08 74 00 00 A0 00 
